poverty_female,poverty_male,poverty_family,Year
34.0,31.0,18.0,2022
120.0,159.0,26.0,2022
168.0,149.0,45.0,2022
0.0,47.0,0.0,2022
539.0,345.0,151.0,2022
68.0,73.0,18.0,2022
0.0,0.0,0.0,2022
219.0,305.0,78.0,2022
61.0,93.0,22.0,2022
576.0,190.0,135.0,2022
182.0,160.0,81.0,2022
384.0,447.0,131.0,2022
81.0,237.0,122.0,2022
473.0,367.0,136.0,2022
21.0,21.0,21.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
1475.0,679.0,428.0,2022
139.0,81.0,61.0,2022
1074.0,781.0,283.0,2022
5.0,25.0,11.0,2022
572.0,442.0,108.0,2022
163.0,185.0,48.0,2022
338.0,259.0,75.0,2022
24.0,0.0,0.0,2022
394.0,314.0,102.0,2022
328.0,487.0,82.0,2022
175.0,38.0,19.0,2022
986.0,657.0,308.0,2022
163.0,53.0,12.0,2022
165.0,34.0,29.0,2022
163.0,149.0,48.0,2022
156.0,137.0,49.0,2022
213.0,235.0,102.0,2022
178.0,81.0,31.0,2022
349.0,269.0,77.0,2022
55.0,58.0,13.0,2022
0.0,0.0,0.0,2022
111.0,67.0,56.0,2022
32.0,34.0,0.0,2022
293.0,142.0,62.0,2022
0.0,0.0,0.0,2022
326.0,214.0,111.0,2022
2892.0,2137.0,922.0,2022
2288.0,2064.0,776.0,2022
61.0,40.0,8.0,2022
0.0,34.0,0.0,2022
2848.0,2275.0,845.0,2022
33.0,0.0,0.0,2022
1048.0,712.0,222.0,2022
288.0,245.0,103.0,2022
1.0,0.0,0.0,2022
264.0,265.0,115.0,2022
70.0,59.0,13.0,2022
413.0,128.0,94.0,2022
141.0,132.0,28.0,2022
180.0,55.0,58.0,2022
801.0,731.0,271.0,2022
270.0,171.0,80.0,2022
242.0,147.0,115.0,2022
129.0,95.0,32.0,2022
509.0,249.0,182.0,2022
228.0,183.0,36.0,2022
154.0,4.0,0.0,2022
390.0,189.0,82.0,2022
702.0,340.0,175.0,2022
1383.0,872.0,391.0,2022
456.0,266.0,55.0,2022
546.0,553.0,160.0,2022
1552.0,1126.0,417.0,2022
98.0,199.0,26.0,2022
595.0,411.0,109.0,2022
7227.0,6047.0,1711.0,2022
1727.0,1198.0,600.0,2022
4381.0,3807.0,1457.0,2022
1373.0,845.0,297.0,2022
2290.0,1393.0,529.0,2022
2901.0,2911.0,1018.0,2022
516.0,691.0,216.0,2022
933.0,606.0,149.0,2022
2692.0,2153.0,967.0,2022
4.0,70.0,0.0,2022
47.0,56.0,14.0,2022
3902.0,2792.0,1198.0,2022
3553.0,2771.0,1187.0,2022
5273.0,3778.0,1613.0,2022
1277.0,1173.0,412.0,2022
1895.0,1706.0,705.0,2022
2860.0,2155.0,867.0,2022
971.0,695.0,316.0,2022
208.0,362.0,91.0,2022
1135.0,690.0,310.0,2022
863.0,551.0,306.0,2022
803.0,773.0,183.0,2022
4244.0,3279.0,1691.0,2022
2965.0,2107.0,1066.0,2022
1777.0,1420.0,673.0,2022
2347.0,2100.0,732.0,2022
1458.0,1340.0,743.0,2022
145.0,105.0,40.0,2022
102.0,110.0,52.0,2022
75.0,16.0,9.0,2022
55.0,200.0,26.0,2022
20.0,12.0,4.0,2022
0.0,0.0,0.0,2022
130.0,107.0,38.0,2022
14.0,26.0,0.0,2022
79.0,84.0,26.0,2022
131.0,49.0,34.0,2022
0.0,0.0,0.0,2022
171.0,74.0,34.0,2022
248.0,144.0,75.0,2022
90.0,145.0,24.0,2022
990.0,752.0,223.0,2022
1216.0,828.0,450.0,2022
132.0,123.0,68.0,2022
0.0,1.0,0.0,2022
93.0,192.0,66.0,2022
101.0,55.0,8.0,2022
47.0,24.0,9.0,2022
11.0,61.0,20.0,2022
17.0,0.0,0.0,2022
454.0,337.0,113.0,2022
94.0,165.0,21.0,2022
2707.0,2369.0,923.0,2022
82.0,92.0,30.0,2022
46.0,13.0,6.0,2022
44.0,24.0,15.0,2022
574.0,669.0,306.0,2022
57.0,15.0,10.0,2022
251.0,167.0,39.0,2022
623.0,233.0,76.0,2022
591.0,217.0,198.0,2022
196.0,231.0,66.0,2022
3589.0,3292.0,1252.0,2022
1348.0,566.0,434.0,2022
337.0,352.0,120.0,2022
736.0,430.0,179.0,2022
1168.0,594.0,203.0,2022
634.0,435.0,211.0,2022
883.0,637.0,219.0,2022
324.0,254.0,106.0,2022
312.0,178.0,98.0,2022
895.0,795.0,335.0,2022
1329.0,991.0,329.0,2022
86.0,44.0,0.0,2022
2851.0,2304.0,1142.0,2022
388.0,141.0,55.0,2022
125.0,142.0,38.0,2022
574.0,338.0,111.0,2022
203.0,83.0,54.0,2022
736.0,518.0,284.0,2022
129.0,65.0,30.0,2022
134.0,52.0,26.0,2022
200.0,121.0,87.0,2022
252.0,144.0,63.0,2022
767.0,914.0,127.0,2022
4575.0,3669.0,1614.0,2022
144.0,159.0,38.0,2022
599.0,711.0,182.0,2022
292.0,565.0,131.0,2022
908.0,258.0,329.0,2022
956.0,610.0,362.0,2022
4517.0,3900.0,1492.0,2022
2349.0,2087.0,747.0,2022
482.0,206.0,199.0,2022
312.0,374.0,106.0,2022
436.0,291.0,94.0,2022
1378.0,1166.0,553.0,2022
261.0,155.0,65.0,2022
1786.0,1045.0,518.0,2022
1994.0,1650.0,805.0,2022
491.0,472.0,136.0,2022
1052.0,555.0,340.0,2022
134.0,96.0,35.0,2022
374.0,283.0,134.0,2022
3672.0,2895.0,1156.0,2022
3369.0,2494.0,959.0,2022
620.0,253.0,212.0,2022
13.0,5.0,2.0,2022
1354.0,1152.0,493.0,2022
52.0,49.0,13.0,2022
1913.0,1355.0,586.0,2022
3034.0,1757.0,1142.0,2022
84.0,78.0,15.0,2022
39.0,57.0,0.0,2022
1689.0,1667.0,585.0,2022
2172.0,2339.0,323.0,2022
937.0,556.0,311.0,2022
2287.0,1977.0,847.0,2022
391.0,276.0,175.0,2022
149.0,107.0,45.0,2022
131.0,81.0,14.0,2022
2182.0,1395.0,629.0,2022
678.0,410.0,263.0,2022
301.0,553.0,69.0,2022
193.0,136.0,88.0,2022
938.0,973.0,271.0,2022
159.0,111.0,32.0,2022
479.0,165.0,81.0,2022
138.0,82.0,28.0,2022
51.0,8.0,0.0,2022
4470.0,2877.0,1438.0,2022
4583.0,2553.0,1680.0,2022
1922.0,1220.0,532.0,2022
845.0,707.0,405.0,2022
8656.0,6609.0,3128.0,2022
757.0,514.0,313.0,2022
48.0,208.0,21.0,2022
360.0,181.0,115.0,2022
4595.0,3879.0,1474.0,2022
962.0,877.0,318.0,2022
1086.0,1298.0,326.0,2022
27.0,9.0,0.0,2022
1062.0,965.0,316.0,2022
281.0,152.0,72.0,2022
639.0,417.0,178.0,2022
42.0,72.0,26.0,2022
87.0,53.0,15.0,2022
413.0,335.0,178.0,2022
707.0,617.0,164.0,2022
136.0,468.0,146.0,2022
247.0,324.0,83.0,2022
62.0,14.0,0.0,2022
265.0,278.0,117.0,2022
386.0,231.0,49.0,2022
59.0,53.0,8.0,2022
243.0,285.0,120.0,2022
790.0,295.0,78.0,2022
513.0,343.0,182.0,2022
374.0,385.0,109.0,2022
76.0,55.0,32.0,2022
1985.0,1199.0,628.0,2022
723.0,529.0,196.0,2022
7375.0,6155.0,2738.0,2022
63.0,179.0,24.0,2022
319.0,285.0,75.0,2022
83.0,83.0,37.0,2022
7202.0,5411.0,2293.0,2022
422.0,700.0,72.0,2022
631.0,560.0,201.0,2022
2004.0,1887.0,396.0,2022
5000.0,4416.0,1700.0,2022
6673.0,5626.0,2319.0,2022
6067.0,4296.0,2494.0,2022
4151.0,3240.0,1805.0,2022
5969.0,3977.0,1921.0,2022
5938.0,3598.0,2131.0,2022
2332.0,1873.0,814.0,2022
911.0,644.0,292.0,2022
6836.0,4481.0,1934.0,2022
3508.0,2502.0,1119.0,2022
1698.0,1689.0,694.0,2022
2405.0,2338.0,841.0,2022
3480.0,2279.0,1037.0,2022
1080.0,790.0,317.0,2022
328.0,333.0,106.0,2022
1423.0,905.0,438.0,2022
3482.0,2548.0,1150.0,2022
1756.0,2310.0,802.0,2022
2348.0,1539.0,494.0,2022
5730.0,4621.0,2325.0,2022
7458.0,4964.0,2455.0,2022
5165.0,4098.0,1807.0,2022
2855.0,2666.0,966.0,2022
936.0,675.0,64.0,2022
31.0,48.0,0.0,2022
101.0,68.0,0.0,2022
318.0,376.0,86.0,2022
545.0,277.0,104.0,2022
1637.0,908.0,509.0,2022
1276.0,860.0,389.0,2022
196.0,163.0,32.0,2022
185.0,171.0,122.0,2022
18.0,6.0,0.0,2022
462.0,362.0,201.0,2022
209.0,278.0,103.0,2022
49.0,118.0,20.0,2022
82.0,74.0,29.0,2022
0.0,3.0,0.0,2022
1042.0,789.0,337.0,2022
557.0,283.0,139.0,2022
23.0,77.0,0.0,2022
10.0,0.0,0.0,2022
212.0,87.0,44.0,2022
374.0,410.0,61.0,2022
92.0,37.0,19.0,2022
45.0,63.0,20.0,2022
453.0,507.0,218.0,2022
400.0,353.0,134.0,2022
166.0,59.0,28.0,2022
373.0,245.0,108.0,2022
190.0,86.0,23.0,2022
92.0,170.0,46.0,2022
139.0,170.0,38.0,2022
269.0,238.0,127.0,2022
55.0,6.0,0.0,2022
599.0,454.0,104.0,2022
224.0,285.0,114.0,2022
190.0,70.0,55.0,2022
125.0,81.0,28.0,2022
846.0,583.0,185.0,2022
271.0,231.0,59.0,2022
273.0,112.0,61.0,2022
5864.0,4349.0,1954.0,2022
1707.0,2151.0,808.0,2022
1770.0,1785.0,708.0,2022
1440.0,1226.0,620.0,2022
1015.0,769.0,377.0,2022
512.0,438.0,156.0,2022
1250.0,900.0,517.0,2022
193.0,227.0,92.0,2022
805.0,721.0,251.0,2022
1843.0,1537.0,771.0,2022
3601.0,2781.0,1304.0,2022
1995.0,1784.0,793.0,2022
3177.0,2370.0,1035.0,2022
157.0,184.0,93.0,2022
544.0,567.0,184.0,2022
222.0,191.0,70.0,2022
152.0,136.0,57.0,2022
242.0,168.0,86.0,2022
37.0,10.0,7.0,2022
40.0,26.0,11.0,2022
1266.0,578.0,477.0,2022
264.0,377.0,167.0,2022
188.0,49.0,37.0,2022
11.0,12.0,10.0,2022
721.0,429.0,266.0,2022
153.0,146.0,44.0,2022
2462.0,1440.0,1054.0,2022
85.0,35.0,12.0,2022
147.0,126.0,70.0,2022
89.0,66.0,50.0,2022
155.0,156.0,47.0,2022
472.0,511.0,208.0,2022
2017.0,1095.0,608.0,2022
146.0,144.0,106.0,2022
433.0,317.0,199.0,2022
173.0,110.0,88.0,2022
102.0,67.0,14.0,2022
188.0,123.0,107.0,2022
1390.0,1052.0,537.0,2022
639.0,588.0,158.0,2022
157.0,63.0,31.0,2022
269.0,270.0,99.0,2022
974.0,544.0,333.0,2022
213.0,122.0,50.0,2022
191.0,119.0,65.0,2022
335.0,371.0,144.0,2022
1111.0,968.0,260.0,2022
163.0,297.0,121.0,2022
507.0,388.0,227.0,2022
130.0,107.0,44.0,2022
82.0,81.0,33.0,2022
1082.0,914.0,377.0,2022
78.0,45.0,20.0,2022
0.0,0.0,0.0,2022
39.0,21.0,20.0,2022
25.0,31.0,13.0,2022
2630.0,1736.0,709.0,2022
171.0,142.0,47.0,2022
96.0,67.0,30.0,2022
90.0,64.0,24.0,2022
594.0,392.0,101.0,2022
87.0,130.0,17.0,2022
132.0,113.0,45.0,2022
186.0,78.0,72.0,2022
74.0,32.0,10.0,2022
1131.0,1078.0,376.0,2022
998.0,920.0,336.0,2022
190.0,97.0,55.0,2022
2112.0,1439.0,632.0,2022
196.0,444.0,130.0,2022
1105.0,1359.0,393.0,2022
137.0,145.0,23.0,2022
448.0,282.0,134.0,2022
834.0,810.0,356.0,2022
546.0,334.0,62.0,2022
115.0,52.0,22.0,2022
66.0,16.0,16.0,2022
57.0,15.0,12.0,2022
4004.0,2013.0,1166.0,2022
393.0,330.0,197.0,2022
1097.0,701.0,355.0,2022
671.0,574.0,308.0,2022
82.0,0.0,11.0,2022
359.0,209.0,103.0,2022
2023.0,1602.0,703.0,2022
370.0,107.0,62.0,2022
104.0,50.0,0.0,2022
133.0,91.0,27.0,2022
152.0,60.0,51.0,2022
161.0,254.0,13.0,2022
238.0,141.0,60.0,2022
239.0,201.0,53.0,2022
1998.0,1211.0,699.0,2022
123.0,111.0,55.0,2022
0.0,1.0,0.0,2022
31.0,135.0,41.0,2022
18.0,0.0,0.0,2022
530.0,206.0,134.0,2022
306.0,163.0,66.0,2022
54.0,146.0,40.0,2022
197.0,161.0,84.0,2022
549.0,311.0,148.0,2022
41.0,60.0,8.0,2022
0.0,0.0,0.0,2022
59.0,23.0,14.0,2022
0.0,0.0,0.0,2022
391.0,245.0,161.0,2022
320.0,254.0,92.0,2022
122.0,62.0,33.0,2022
741.0,934.0,254.0,2022
0.0,0.0,0.0,2022
301.0,174.0,96.0,2022
3.0,0.0,0.0,2022
0.0,0.0,0.0,2022
16.0,44.0,7.0,2022
181.0,121.0,54.0,2022
158.0,210.0,59.0,2022
352.0,306.0,130.0,2022
0.0,0.0,0.0,2022
121.0,44.0,53.0,2022
156.0,220.0,78.0,2022
148.0,62.0,32.0,2022
87.0,242.0,48.0,2022
1290.0,910.0,433.0,2022
92.0,200.0,24.0,2022
107.0,89.0,39.0,2022
499.0,583.0,171.0,2022
722.0,432.0,242.0,2022
3.0,0.0,0.0,2022
469.0,386.0,160.0,2022
117.0,208.0,70.0,2022
185.0,97.0,36.0,2022
0.0,0.0,0.0,2022
7.0,0.0,0.0,2022
0.0,0.0,0.0,2022
595.0,375.0,113.0,2022
735.0,752.0,327.0,2022
656.0,480.0,174.0,2022
701.0,459.0,196.0,2022
399.0,116.0,77.0,2022
58.0,82.0,18.0,2022
147.0,56.0,42.0,2022
0.0,0.0,0.0,2022
33.0,13.0,6.0,2022
226.0,151.0,33.0,2022
112.0,135.0,8.0,2022
95.0,53.0,36.0,2022
284.0,142.0,50.0,2022
117.0,99.0,61.0,2022
81.0,27.0,8.0,2022
0.0,0.0,0.0,2022
175.0,74.0,64.0,2022
0.0,81.0,0.0,2022
404.0,121.0,56.0,2022
173.0,5.0,0.0,2022
31.0,42.0,20.0,2022
275.0,266.0,58.0,2022
1880.0,1556.0,537.0,2022
25.0,0.0,0.0,2022
0.0,0.0,0.0,2022
198.0,63.0,57.0,2022
25.0,54.0,25.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
50.0,50.0,37.0,2022
94.0,163.0,29.0,2022
0.0,6.0,0.0,2022
1175.0,587.0,363.0,2022
765.0,689.0,297.0,2022
499.0,519.0,237.0,2022
1141.0,732.0,415.0,2022
2.0,8.0,0.0,2022
183.0,129.0,32.0,2022
166.0,129.0,30.0,2022
555.0,475.0,174.0,2022
1310.0,1022.0,500.0,2022
0.0,12.0,0.0,2022
2161.0,1409.0,784.0,2022
0.0,0.0,0.0,2022
1307.0,880.0,413.0,2022
2345.0,1332.0,495.0,2022
21.0,19.0,8.0,2022
52.0,37.0,22.0,2022
3999.0,3606.0,1307.0,2022
198.0,55.0,29.0,2022
0.0,0.0,0.0,2022
35.0,45.0,9.0,2022
184.0,185.0,38.0,2022
1791.0,1961.0,455.0,2022
343.0,197.0,61.0,2022
878.0,573.0,245.0,2022
554.0,471.0,225.0,2022
0.0,0.0,0.0,2022
409.0,285.0,137.0,2022
914.0,485.0,233.0,2022
132.0,91.0,36.0,2022
109.0,39.0,21.0,2022
1174.0,1060.0,357.0,2022
6.0,5.0,3.0,2022
0.0,0.0,0.0,2022
19.0,5.0,5.0,2022
0.0,4.0,0.0,2022
1070.0,918.0,119.0,2022
160.0,123.0,35.0,2022
1708.0,1143.0,613.0,2022
428.0,221.0,155.0,2022
147.0,55.0,35.0,2022
564.0,415.0,156.0,2022
538.0,167.0,70.0,2022
1002.0,1107.0,412.0,2022
933.0,687.0,256.0,2022
1061.0,643.0,398.0,2022
443.0,208.0,68.0,2022
38.0,31.0,19.0,2022
705.0,484.0,294.0,2022
314.0,261.0,85.0,2022
1019.0,598.0,277.0,2022
7.0,5.0,0.0,2022
386.0,386.0,98.0,2022
87.0,130.0,32.0,2022
0.0,0.0,0.0,2022
299.0,363.0,93.0,2022
456.0,304.0,89.0,2022
100.0,43.0,36.0,2022
379.0,138.0,68.0,2022
1604.0,1061.0,486.0,2022
1033.0,668.0,332.0,2022
234.0,188.0,41.0,2022
6.0,14.0,6.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
1667.0,1022.0,698.0,2022
306.0,379.0,138.0,2022
443.0,377.0,137.0,2022
1042.0,919.0,263.0,2022
823.0,848.0,312.0,2022
2665.0,2267.0,878.0,2022
636.0,307.0,205.0,2022
248.0,397.0,100.0,2022
512.0,698.0,131.0,2022
313.0,151.0,80.0,2022
1294.0,762.0,432.0,2022
657.0,494.0,162.0,2022
136.0,99.0,54.0,2022
342.0,576.0,164.0,2022
109.0,60.0,16.0,2022
106.0,95.0,36.0,2022
1057.0,873.0,354.0,2022
1808.0,1152.0,466.0,2022
0.0,0.0,0.0,2022
1609.0,1062.0,532.0,2022
67.0,69.0,26.0,2022
311.0,224.0,74.0,2022
1735.0,1357.0,570.0,2022
1949.0,1545.0,636.0,2022
4845.0,2744.0,1745.0,2022
4225.0,2809.0,1384.0,2022
223.0,115.0,47.0,2022
758.0,807.0,295.0,2022
961.0,608.0,274.0,2022
1656.0,1833.0,715.0,2022
2290.0,1631.0,660.0,2022
848.0,451.0,394.0,2022
49.0,34.0,26.0,2022
504.0,296.0,181.0,2022
609.0,797.0,179.0,2022
1255.0,796.0,231.0,2022
791.0,841.0,586.0,2022
22.0,4.0,0.0,2022
693.0,748.0,276.0,2022
0.0,0.0,0.0,2022
124.0,72.0,30.0,2022
54.0,45.0,25.0,2022
0.0,3.0,0.0,2022
212.0,230.0,95.0,2022
643.0,499.0,197.0,2022
70.0,26.0,26.0,2022
2950.0,1784.0,941.0,2022
2382.0,1694.0,807.0,2022
0.0,0.0,0.0,2022
16.0,9.0,6.0,2022
62.0,113.0,17.0,2022
52.0,61.0,32.0,2022
718.0,468.0,201.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
31.0,26.0,8.0,2022
0.0,0.0,0.0,2022
833.0,420.0,383.0,2022
833.0,691.0,216.0,2022
465.0,467.0,149.0,2022
5174.0,4085.0,1642.0,2022
33.0,105.0,27.0,2022
84.0,139.0,41.0,2022
509.0,220.0,61.0,2022
34.0,15.0,15.0,2022
0.0,39.0,11.0,2022
108.0,36.0,11.0,2022
444.0,645.0,216.0,2022
15.0,15.0,8.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
477.0,262.0,220.0,2022
23.0,19.0,10.0,2022
0.0,7.0,0.0,2022
49.0,18.0,9.0,2022
54.0,9.0,0.0,2022
85.0,51.0,14.0,2022
0.0,0.0,0.0,2022
1345.0,908.0,370.0,2022
2096.0,2093.0,747.0,2022
0.0,11.0,0.0,2022
73.0,69.0,27.0,2022
54.0,91.0,13.0,2022
146.0,67.0,38.0,2022
68.0,34.0,9.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
173.0,157.0,79.0,2022
0.0,36.0,0.0,2022
0.0,0.0,0.0,2022
24.0,6.0,8.0,2022
3653.0,2715.0,1343.0,2022
1102.0,740.0,317.0,2022
6459.0,5807.0,2679.0,2022
164.0,124.0,60.0,2022
32.0,14.0,13.0,2022
697.0,355.0,140.0,2022
249.0,118.0,61.0,2022
84.0,142.0,40.0,2022
443.0,334.0,160.0,2022
80.0,121.0,4.0,2022
26.0,10.0,6.0,2022
592.0,387.0,176.0,2022
65.0,303.0,87.0,2022
210.0,128.0,99.0,2022
235.0,123.0,33.0,2022
972.0,549.0,199.0,2022
22.0,59.0,12.0,2022
2329.0,1963.0,783.0,2022
0.0,0.0,0.0,2022
124.0,111.0,11.0,2022
97.0,235.0,22.0,2022
258.0,125.0,25.0,2022
74.0,19.0,17.0,2022
467.0,227.0,167.0,2022
1761.0,1708.0,769.0,2022
67.0,118.0,8.0,2022
0.0,54.0,0.0,2022
253.0,167.0,71.0,2022
13.0,26.0,13.0,2022
6.0,23.0,0.0,2022
138.0,243.0,70.0,2022
12.0,9.0,7.0,2022
102.0,141.0,31.0,2022
95.0,69.0,11.0,2022
150.0,72.0,44.0,2022
0.0,0.0,0.0,2022
362.0,169.0,104.0,2022
84.0,144.0,19.0,2022
1285.0,1479.0,364.0,2022
1448.0,1257.0,447.0,2022
5314.0,3133.0,1588.0,2022
5302.0,3593.0,1469.0,2022
865.0,626.0,250.0,2022
323.0,422.0,196.0,2022
231.0,292.0,42.0,2022
834.0,742.0,424.0,2022
2753.0,2011.0,466.0,2022
50.0,99.0,30.0,2022
32.0,24.0,15.0,2022
756.0,587.0,198.0,2022
253.0,274.0,109.0,2022
365.0,146.0,90.0,2022
16720.0,16699.0,4994.0,2022
34.0,0.0,0.0,2022
999.0,682.0,262.0,2022
241.0,306.0,91.0,2022
1033.0,756.0,300.0,2022
1061.0,912.0,285.0,2022
38.0,0.0,0.0,2022
633.0,291.0,115.0,2022
6.0,3.0,3.0,2022
163.0,128.0,83.0,2022
55.0,32.0,0.0,2022
68.0,67.0,21.0,2022
182.0,104.0,62.0,2022
14.0,8.0,4.0,2022
23.0,13.0,0.0,2022
42.0,63.0,27.0,2022
727.0,586.0,164.0,2022
18.0,28.0,2.0,2022
338.0,502.0,192.0,2022
100.0,78.0,16.0,2022
2526.0,1614.0,663.0,2022
1200.0,1064.0,350.0,2022
1635.0,1209.0,439.0,2022
316.0,321.0,205.0,2022
1900.0,863.0,360.0,2022
209.0,94.0,31.0,2022
31.0,72.0,25.0,2022
203.0,66.0,50.0,2022
697.0,429.0,276.0,2022
901.0,683.0,261.0,2022
212.0,210.0,18.0,2022
80.0,73.0,29.0,2022
723.0,1237.0,448.0,2022
1319.0,626.0,382.0,2022
2001.0,1751.0,617.0,2022
881.0,747.0,394.0,2022
0.0,0.0,0.0,2022
637.0,430.0,252.0,2022
438.0,348.0,183.0,2022
195.0,189.0,76.0,2022
97.0,86.0,37.0,2022
142.0,113.0,23.0,2022
107.0,102.0,41.0,2022
23.0,40.0,16.0,2022
233.0,163.0,102.0,2022
462.0,545.0,228.0,2022
1212.0,936.0,411.0,2022
461.0,278.0,286.0,2022
79.0,46.0,9.0,2022
777.0,374.0,252.0,2022
21.0,33.0,16.0,2022
696.0,399.0,207.0,2022
547.0,187.0,104.0,2022
777.0,502.0,260.0,2022
599.0,438.0,360.0,2022
203.0,168.0,50.0,2022
35.0,72.0,23.0,2022
780.0,215.0,300.0,2022
17.0,0.0,0.0,2022
1236.0,1453.0,367.0,2022
1490.0,1145.0,525.0,2022
0.0,0.0,0.0,2022
810.0,464.0,245.0,2022
6812.0,3954.0,2354.0,2022
311.0,173.0,42.0,2022
2073.0,1653.0,784.0,2022
29.0,13.0,0.0,2022
281.0,158.0,106.0,2022
521.0,645.0,269.0,2022
1945.0,1534.0,501.0,2022
594.0,365.0,91.0,2022
925.0,825.0,378.0,2022
278.0,104.0,75.0,2022
913.0,1045.0,400.0,2022
132.0,25.0,8.0,2022
150.0,98.0,39.0,2022
52.0,40.0,0.0,2022
131.0,92.0,52.0,2022
0.0,0.0,0.0,2022
7396.0,7606.0,2229.0,2022
2024.0,1668.0,615.0,2022
807.0,769.0,231.0,2022
2498.0,1599.0,431.0,2022
10286.0,9507.0,3990.0,2022
3172.0,2242.0,203.0,2022
65.0,76.0,13.0,2022
278.0,178.0,0.0,2022
204.0,70.0,23.0,2022
107.0,45.0,8.0,2022
7202.0,6004.0,1993.0,2022
1514.0,972.0,370.0,2022
2707.0,1923.0,436.0,2022
1154.0,1332.0,211.0,2022
1486.0,1276.0,441.0,2022
844.0,959.0,45.0,2022
2141.0,2869.0,292.0,2022
629.0,412.0,50.0,2022
647.0,475.0,65.0,2022
2694.0,2301.0,415.0,2022
0.0,0.0,0.0,2022
885.0,791.0,116.0,2022
1202.0,684.0,368.0,2022
2696.0,1812.0,354.0,2022
2752.0,2425.0,795.0,2022
7747.0,5703.0,1504.0,2022
3944.0,3618.0,980.0,2022
7399.0,6822.0,2285.0,2022
1575.0,730.0,127.0,2022
13600.0,9110.0,5008.0,2022
4974.0,4568.0,1450.0,2022
6904.0,5831.0,2198.0,2022
6595.0,5209.0,1890.0,2022
5026.0,4410.0,1553.0,2022
4110.0,2176.0,1223.0,2022
6478.0,6790.0,1844.0,2022
1821.0,2008.0,190.0,2022
2795.0,2376.0,907.0,2022
2288.0,2274.0,792.0,2022
4295.0,3559.0,1735.0,2022
4702.0,3104.0,1460.0,2022
722.0,385.0,215.0,2022
1625.0,517.0,188.0,2022
452.0,1041.0,256.0,2022
1501.0,1075.0,471.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
3023.0,2337.0,893.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,102.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
0.0,0.0,0.0,2022
245.0,161.0,64.0,2022
61.0,312.0,33.0,2022
2800.0,2193.0,761.0,2022
1493.0,1721.0,499.0,2022
2688.0,2165.0,1071.0,2022
3866.0,3538.0,1462.0,2022
2183.0,1498.0,628.0,2022
3219.0,2225.0,1066.0,2022
504.0,181.0,183.0,2022
952.0,650.0,251.0,2022
1533.0,974.0,484.0,2022
2046.0,1582.0,623.0,2022
0.0,0.0,0.0,2022
2043.0,1664.0,863.0,2022
5013.0,3825.0,1561.0,2022
10692.0,8000.0,3931.0,2022
16078.0,12168.0,5716.0,2022
15621.0,12175.0,5593.0,2022
9634.0,7500.0,3292.0,2022
7344.0,5472.0,2654.0,2022
17693.0,13886.0,6295.0,2022
16568.0,10749.0,5239.0,2022
12679.0,10713.0,4442.0,2022
8645.0,7114.0,2853.0,2022
12186.0,9115.0,4398.0,2022
4659.0,3675.0,1725.0,2022
8434.0,6363.0,2912.0,2022
7424.0,5630.0,2402.0,2022
128.0,54.0,0.0,2022
3708.0,2415.0,989.0,2022
8517.0,5661.0,2953.0,2022
14327.0,10392.0,4590.0,2022
11839.0,9293.0,4412.0,2022
5859.0,5035.0,2215.0,2022
1008.0,633.0,252.0,2022
792.0,647.0,185.0,2022
10383.0,10321.0,4444.0,2022
6922.0,5645.0,2505.0,2022
2234.0,1353.0,754.0,2022
3381.0,2623.0,1028.0,2022
49.0,60.0,25.0,2022
23.0,91.0,8.0,2022
0.0,0.0,0.0,2022
140.0,77.0,59.0,2022
19.0,4.0,0.0,2022
165.0,54.0,49.0,2022
565.0,137.0,163.0,2022
569.0,694.0,218.0,2022
318.0,251.0,85.0,2022
45.0,39.0,11.0,2022
847.0,536.0,230.0,2022
199.0,109.0,63.0,2022
209.0,140.0,80.0,2022
18.0,5.0,0.0,2022
41.0,0.0,0.0,2022
0.0,0.0,0.0,2022
230.0,451.0,107.0,2022
314.0,285.0,44.0,2022
450.0,287.0,100.0,2022
159.0,269.0,11.0,2022
2.0,36.0,0.0,2022
0.0,9.0,0.0,2022
582.0,255.0,151.0,2022
494.0,327.0,156.0,2022
40.0,125.0,10.0,2022
104.0,14.0,0.0,2022
11.0,7.0,5.0,2022
548.0,158.0,206.0,2022
290.0,131.0,123.0,2022
299.0,103.0,13.0,2022
